Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK58,1567.1913872193763,OUT017
NCJ42,1567.1913872193763,OUT035
FDZ34,5717.312301637674,OUT027
FDA52,2846.0528816687975,OUT018
NCR29,979.7559782229749,OUT013
FDT48,3181.668407430319,OUT035
DRJ51,572.4544621829697,OUT019
NCS54,2856.904241520043,OUT046
FDV01,2489.937131095645,OUT035
DRG51,4247.0645734925865,OUT027
NCG42,2033.0671355704753,OUT013
FDA51,1928.935201816239,OUT049
FDV19,385.1414922297858,OUT010
NCT18,3055.8772480758635,OUT045
NCS41,3058.187179980987,OUT045
FDO03,3809.841187463408,OUT046
FDL12,133.85960656876358,OUT010
FDY37,352.5864890384874,OUT010
FDI58,1521.7327707315467,OUT049
FDT28,2477.083879366873,OUT018
NCC42,280.07121402930665,OUT010
FDO01,2030.7835044305702,OUT017
FDJ02,2469.664265690032,OUT013
FDQ04,662.5780549705291,OUT018
DRL47,2019.2946620539658,OUT013
FDZ32,1569.6327616513547,OUT035
FDC35,3553.860826149526,OUT035
FDX14,1106.3870723422465,OUT045
FDZ35,1567.1913872193763,OUT013
FDL14,2489.937131095645,OUT013
FDO04,924.8533254156099,OUT049
DRK11,2479.720231720968,OUT017
FDB44,3446.437591757004,OUT018
FDZ50,3058.187179980987,OUT049
FDI12,2683.6855539588205,OUT027
FDU43,3855.682764809425,OUT017
FDD58,234.1452870886729,OUT010
FDB27,3062.706527369466,OUT017
FDB04,1470.6769024584264,OUT018
NCO17,1966.304024772227,OUT013
FDL12,926.9594449063808,OUT017
DRJ13,2552.3026377943834,OUT049
FDD57,1535.4105676789723,OUT045
FDW19,1665.3835469799187,OUT035
DRD27,1547.7168839605947,OUT018
FDH27,4009.874775503291,OUT027
NCW30,5841.69769612864,OUT027
FDR40,1341.2319584101235,OUT018
FDG05,2513.276964738763,OUT013
NCY41,131.50285831536618,OUT019
FDI38,3280.351586013165,OUT018
FDR20,670.2281260291443,OUT046
FDE09,1579.0632355285259,OUT017
FDN50,233.4221899692566,OUT019
DRF27,2484.031163982065,OUT045
DRF51,709.1352528176232,OUT013
NCO02,148.25909134747545,OUT019
FDB51,1336.7157673313532,OUT027
FDJ50,919.4261400791469,OUT013
FDN52,1518.8403250402605,OUT013
FDX14,1419.9968139293248,OUT013
FDT27,575.8223983669636,OUT019
FDV10,710.0270536071189,OUT013
FDU33,685.5301153123337,OUT046
FDU58,3058.187179980987,OUT046
NCP42,5746.935623112825,OUT027
FDL51,5841.69769612864,OUT027
DRH15,1033.8590437360617,OUT027
FDU16,1445.6796919784663,OUT017
FDW15,2477.083879366873,OUT017
FDQ44,2019.2946620539658,OUT045
NCI06,4840.33677104081,OUT027
DRK23,572.4544621829697,OUT019
FDC28,1579.0632355285259,OUT035
NCY17,134.04857844701328,OUT019
NCV05,2487.4499136327563,OUT018
FDM34,285.3206429887484,OUT019
DRD60,5120.4790084007,OUT027
FDT38,1457.177468870124,OUT046
FDQ57,2465.110415350573,OUT018
FDE59,969.5552584196907,OUT027
NCM43,2562.9603924229914,OUT046
DRI51,2846.5436429361534,OUT049
NCG30,2019.2946620539658,OUT017
NCK54,1928.935201816239,OUT035
FDQ16,259.0164861935139,OUT019
FDI36,3062.706527369466,OUT013
FDX16,4038.2762794282344,OUT027
FDA34,2848.9555808501887,OUT046
FDJ48,3735.091821545437,OUT018
FDU47,2035.9454970751883,OUT035
FDS39,2061.3681055061893,OUT046
FDD11,4021.6698631750232,OUT046
FDM16,1422.640018379744,OUT027
FDU56,3052.974548894472,OUT018
FDQ32,2019.2946620539658,OUT017
DRK35,709.1352528176232,OUT013
FDA58,3814.5204317952102,OUT049
DRG48,357.6675284405581,OUT019
FDT59,573.6208683840456,OUT010
FDQ31,213.78808416973087,OUT019
FDS51,1098.4631927293103,OUT018
FDW32,2590.0281275459342,OUT027
FDI15,5841.69769612864,OUT027
NCV30,1048.1335089042132,OUT017
DRG25,3058.187179980987,OUT049
FDT02,709.1352528176232,OUT013
FDO33,2921.846959300841,OUT027
FDP38,749.3623154775092,OUT035
FDZ45,3062.706527369466,OUT035
NCA54,4840.33677104081,OUT027
FDU33,731.5718727484814,OUT017
FDN58,3814.8416545020796,OUT017
FDI05,1136.0164779801803,OUT045
FDM57,188.95445072695668,OUT019
NCS42,2704.128763571356,OUT027
FDB57,3755.3316844221395,OUT045
FDC03,3062.706527369466,OUT045
FDZ58,2008.2373208280371,OUT013
NCK29,2019.2946620539658,OUT045
NCR53,3779.99468287203,OUT045
FDE26,4025.1053063993813,OUT027
FDU52,2489.937131095645,OUT049
FDE41,2339.1408661161354,OUT027
FDU38,3055.2844807995953,OUT018
FDA52,2848.9555808501887,OUT017
FDW46,1134.3499278054292,OUT046
DRI59,3788.0307128046884,OUT035
FDT38,1445.6796919784663,OUT035
FDL33,3059.8038281880745,OUT018
FDQ01,5841.69769612864,OUT027
FDJ08,3058.187179980987,OUT046
FDQ47,667.6087270162657,OUT049
NCZ18,3999.5409920915963,OUT013
FDE29,1000.8550577098968,OUT017
FDF10,4025.1053063993813,OUT027
FDC48,1406.8256401639458,OUT049
FDY58,3805.5824996144343,OUT013
NCX30,576.41321487191,OUT010
FDV11,2856.904241520043,OUT013
FDT46,746.8940934618117,OUT046
DRD01,131.50285831536618,OUT019
FDQ11,4028.678312552847,OUT013
NCM41,1521.7327707315467,OUT017
NCC55,709.1352528176232,OUT013
FDG45,5841.69769612864,OUT027
NCQ54,2707.8868316493777,OUT049
FDM34,2030.7835044305702,OUT045
FDD17,572.6310689085122,OUT019
FDN38,5841.69769612864,OUT027
FDB53,2477.083879366873,OUT018
NCL06,4074.1927282452907,OUT035
NCV18,188.95445072695668,OUT019
FDX25,3055.8772480758635,OUT013
FDB39,932.8672299366142,OUT046
FDC33,3062.706527369466,OUT049
NCO14,677.8800442537183,OUT018
FDA58,5841.69769612864,OUT027
NCQ02,3058.187179980987,OUT017
NCR53,3791.804813773097,OUT017
FDN52,1474.4891080009008,OUT046
FDG26,4020.504428311663,OUT046
FDE23,1038.9125745051124,OUT027
DRI37,1032.8218065154388,OUT013
DRH37,2598.8659907956458,OUT018
FDO01,2019.2946620539658,OUT035
FDK45,1921.9887620110408,OUT049
FDP23,3644.333290461605,OUT049
FDM33,3709.320158998529,OUT035
FDD36,2003.0461232764555,OUT017
FDL56,1445.6796919784663,OUT017
FDT27,576.2366081463675,OUT010
FDG52,674.8082370134612,OUT017
NCL42,3904.064431366018,OUT035
DRJ24,3058.187179980987,OUT046
FDV38,885.4672258879685,OUT046
FDT35,2756.378739898552,OUT045
FDY51,3686.49706142349,OUT045
FDC37,1567.1913872193763,OUT017
NCP43,3023.8158993361744,OUT013
FDO33,1709.3151693036798,OUT045
FDW04,2033.0671355704753,OUT018
NCC31,2489.937131095645,OUT046
FDK22,3631.82118251742,OUT049
FDJ50,897.8577688644433,OUT017
FDV13,1497.8474334520042,OUT017
DRL60,2484.031163982065,OUT017
FDW03,1567.1913872193763,OUT017
FDY27,2856.904241520043,OUT035
FDB39,1224.1349717389555,OUT027
FDU59,2561.133707827727,OUT045
FDZ57,2027.7829388968164,OUT049
FDO21,3769.716552873261,OUT049
FDS43,3055.2844807995953,OUT018
FDU28,503.26694493024917,OUT010
FDC51,274.6452347902866,OUT010
FDW16,226.69687895178544,OUT010
FDP32,278.513733776706,OUT010
FDB60,510.3476126735126,OUT019
NCQ30,2005.379039961096,OUT046
FDD26,3058.187179980987,OUT049
FDI44,1294.1715238278134,OUT045
DRH23,958.2948214060591,OUT046
FDO44,1646.1629613541365,OUT046
FDG04,3058.187179980987,OUT046
FDM32,2737.5802348074126,OUT027
FDM09,2746.1587437345115,OUT013
FDZ47,1542.7826528175588,OUT013
FDM40,3108.5937673304697,OUT027
FDY48,1560.0574097608335,OUT017
NCM30,667.6488837167949,OUT045
FDX36,576.2366081463675,OUT010
DRF03,660.7515813451153,OUT017
FDN51,4053.28122776232,OUT049
FDM57,1407.9644287863673,OUT049
FDB35,1529.3535666097291,OUT049
FDY13,1982.8194186914022,OUT027
FDA37,2019.2946620539658,OUT017
NCX53,2044.707363632945,OUT017
FDD59,1344.830855797338,OUT018
FDX10,131.50285831536618,OUT019
FDC03,3059.8038281880745,OUT018
FDW43,3774.7471961564715,OUT035
FDW10,2848.9555808501887,OUT046
FDY14,5841.69769612864,OUT027
FDV43,720.1791445225383,OUT045
FDO40,2479.720231720968,OUT013
FDP46,2715.3646235478377,OUT027
NCE43,389.36754025849933,OUT019
FDD05,2005.379039961096,OUT035
FDJ60,388.4211024601656,OUT010
DRE27,1535.406752082186,OUT018
FDO11,4008.0363025433644,OUT035
DRG11,2875.220645340249,OUT027
FDK33,573.5861305655199,OUT010
DRM23,2779.1821500682536,OUT045
FDJ02,4024.1811488029266,OUT027
NCZ05,1567.1913872193763,OUT045
NCL30,2019.2946620539658,OUT013
FDZ19,2846.0528816687975,OUT018
FDM45,2016.4058878554322,OUT049
FDO36,2929.746284110736,OUT046
NCK31,747.9050751124618,OUT045
DRJ37,2487.4499136327563,OUT045
FDP24,2005.379039961096,OUT018
FDF46,1928.935201816239,OUT013
FDX46,133.08205337499652,OUT019
NCL18,3062.706527369466,OUT045
FDJ26,3604.829676487549,OUT013
FDJ07,1928.935201816239,OUT045
FDY15,2489.937131095645,OUT013
DRG01,1140.831416096743,OUT045
FDF58,1081.4388017065642,OUT045
FDZ14,278.7630048223794,OUT019
FDP31,1080.997538483678,OUT049
FDH45,710.961726443037,OUT013
FDA09,422.1119519614109,OUT010
FDW31,3084.889789305287,OUT035
FDA57,669.293453193226,OUT046
NCE55,2856.904241520043,OUT035
FDC17,568.3627919397755,OUT019
FDC59,1215.1593681336417,OUT013
FDA22,2707.8868316493777,OUT013
FDK52,3786.320925335618,OUT035
NCM26,2485.386058355681,OUT046
NCT53,2617.3136398684437,OUT035
FDW45,2477.083879366873,OUT018
NCI18,3761.8403235936853,OUT035
FDE38,2568.169250152012,OUT018
FDF08,213.78808416973087,OUT019
FDY58,574.0021940722577,OUT010
FDF58,136.51646796448608,OUT019
FDX39,3613.2692132088287,OUT017
FDB44,3613.806768678428,OUT049
FDF28,2019.2946620539658,OUT013
FDE39,1932.02040639306,OUT013
FDT37,3832.9583494215385,OUT018
FDZ45,3112.290090803959,OUT017
FDO40,2482.041820327338,OUT035
FDM57,2527.6086369309514,OUT027
DRG36,2848.9555808501887,OUT017
FDY36,148.04738009273524,OUT010
DRL60,4056.722587601933,OUT027
FDS25,264.33814373162477,OUT019
DRF49,2921.846959300841,OUT027
FDP16,3905.5982111298176,OUT045
FDS60,3021.7718920873776,OUT049
FDU15,969.5552584196907,OUT027
FDK43,2019.2946620539658,OUT046
FDN25,936.852559186016,OUT046
FDE53,1567.1913872193763,OUT049
FDB22,2489.937131095645,OUT013
FDE39,1997.1214067141104,OUT017
FDX35,3803.596955501508,OUT035
NCG54,2746.1587437345115,OUT049
FDH27,2469.664265690032,OUT035
NCK42,3602.081241835383,OUT013
FDS25,1576.6153016571989,OUT049
FDI10,2846.0528816687975,OUT018
FDU35,1552.8231274519626,OUT035
FDI04,3112.290090803959,OUT017
DRK23,4005.2563494117167,OUT035
FDB53,364.9796249342602,OUT019
FDY02,4057.8912423312604,OUT049
FDM60,666.7142108808767,OUT035
NCJ31,576.2366081463675,OUT010
DRP35,2019.2946620539658,OUT017
NCQ30,2019.2946620539658,OUT018
DRL11,384.28894696834914,OUT010
FDU01,3058.187179980987,OUT013
FDR39,3012.181026127212,OUT035
FDO08,2568.169250152012,OUT046
FDC02,4069.5247695989865,OUT045
NCZ29,2019.2946620539658,OUT035
FDF29,280.07121402930665,OUT010
FDZ23,3058.187179980987,OUT017
NCU53,2568.169250152012,OUT018
NCW30,4035.324360790105,OUT013
NCM26,4077.1540165610677,OUT027
FDV50,2980.556929374123,OUT027
FDW15,2469.664265690032,OUT049
FDI35,5120.4790084007,OUT027
FDO11,3996.917668955009,OUT017
FDN48,1521.7327707315467,OUT046
NCA17,2477.083879366873,OUT049
NCN54,1412.7015604298963,OUT013
FDP22,789.3786050157892,OUT013
NCB54,2019.2946620539658,OUT035
FDD08,665.8224100913811,OUT045
DRM48,131.50285831536618,OUT010
FDG41,2917.513664799793,OUT027
FDE44,1038.9125745051124,OUT027
FDE26,2433.1907508811223,OUT035
NCS38,1919.369786473976,OUT013
NCJ54,3628.7098161638673,OUT018
FDI40,244.43517707743658,OUT019
FDN45,3581.7164770545482,OUT018
FDU43,3888.476261830112,OUT046
FDI04,513.6174695410722,OUT010
NCC07,1567.1913872193763,OUT018
NCC07,246.24278434198175,OUT019
NCD18,3834.5834390946816,OUT045
FDU55,4080.734202762379,OUT035
FDX59,665.8224100913811,OUT035
FDR52,3058.187179980987,OUT049
NCP17,1215.1593681336417,OUT013
FDQ32,2019.2946620539658,OUT045
NCT17,3058.187179980987,OUT049
FDO10,928.3095928907851,OUT049
FDE32,667.6087270162657,OUT049
FDN44,2547.0823804565075,OUT045
FDH02,1492.8065535619926,OUT035
FDK60,1542.7826528175588,OUT013
FDS24,199.34290829583134,OUT019
FDL03,557.2778559912434,OUT010
FDB46,5841.69769612864,OUT027
FDO48,3755.655938361224,OUT049
FDZ39,1567.1913872193763,OUT049
FDT02,969.5552584196907,OUT027
FDC50,1540.5769085152208,OUT013
FDP39,768.9193154801746,OUT035
DRG15,1007.6890754336217,OUT018
FDP10,1567.1913872193763,OUT018
FDF53,5008.116355470313,OUT027
FDN34,2779.1821500682536,OUT045
FDK02,2011.1495969846012,OUT045
FDC23,2848.9555808501887,OUT045
FDJ10,284.1889840613994,OUT019
FDE53,1571.9206917469005,OUT035
FDR25,4075.5726671230673,OUT035
FDW50,2568.169250152012,OUT046
FDS09,757.9996859869229,OUT049
FDW49,420.18577299815195,OUT010
FDU51,2934.3697636110037,OUT046
FDF28,2019.2946620539658,OUT018
NCY30,2970.4042607436627,OUT018
FDD44,4084.0515202153674,OUT045
FDX09,2856.904241520043,OUT017
NCF30,2019.2946620539658,OUT013
FDZ50,473.0709429461954,OUT019
FDW37,1533.2426760523633,OUT013
FDD11,4017.746172623927,OUT049
DRH39,1174.859965939751,OUT018
FDA36,3055.8772480758635,OUT049
NCG43,1521.7327707315467,OUT049
FDF02,1567.1913872193763,OUT035
FDP57,2849.2585018078926,OUT027
NCE42,3813.2843522720727,OUT017
NCR38,5841.69769612864,OUT027
FDP03,280.8223345247637,OUT019
FDO51,667.6488837167949,OUT035
NCQ42,2019.2946620539658,OUT046
NCM41,1504.7081782261694,OUT046
FDH48,2527.6086369309514,OUT027
DRF60,3874.331787206736,OUT046
FDJ27,1560.0574097608335,OUT035
FDQ14,2482.041820327338,OUT013
FDN27,1963.3507351688975,OUT017
NCQ02,3058.187179980987,OUT046
FDJ33,2019.2946620539658,OUT049
FDP07,5763.161444850298,OUT027
DRE01,3882.9489851397816,OUT049
FDU36,1545.4877108782741,OUT045
FDL28,3823.0749388574004,OUT017
NCX53,2042.009148372961,OUT046
FDZ39,1567.1913872193763,OUT013
NCP42,3062.706527369466,OUT013
FDJ14,1363.6353605829115,OUT035
FDK04,900.4562191236179,OUT049
NCC19,3062.706527369466,OUT017
FDS09,769.8977521819344,OUT018
FDZ02,1545.4877108782741,OUT046
FDD35,2016.4058878554322,OUT018
NCY42,2433.1907508811223,OUT017
FDB05,3907.695760741001,OUT045
FDF20,3062.706527369466,OUT035
NCO41,1537.0800153039836,OUT018
FDC40,1990.159290486104,OUT027
FDV58,3062.706527369466,OUT045
FDZ57,2030.7835044305702,OUT045
DRM35,2963.7128935008072,OUT046
DRN36,1532.9409312902678,OUT018
FDQ13,1420.9043061748423,OUT046
DRO35,269.82052258976967,OUT010
NCD43,1567.1913872193763,OUT035
FDA51,1924.3078821553534,OUT018
NCX17,5841.69769612864,OUT027
NCZ17,667.6087270162657,OUT049
FDR11,4230.101858296135,OUT027
FDW34,3892.13664727859,OUT049
FDN50,1525.3906691730597,OUT017
FDS09,748.2416704497964,OUT046
FDS48,2482.041820327338,OUT018
FDL44,2561.133707827727,OUT049
DRF48,3055.2844807995953,OUT018
FDA14,2471.7542411289473,OUT018
NCD30,1535.4105676789723,OUT049
FDI16,765.2027895068227,OUT017
NCG06,4077.954249630732,OUT035
DRZ24,2008.2373208280371,OUT035
NCS17,1531.2714836652565,OUT045
FDB37,3908.525374954443,OUT045
FDE10,2030.7835044305702,OUT035
FDC57,3059.9474163180694,OUT045
FDM12,3055.2844807995953,OUT018
FDE24,2035.9454970751883,OUT049
FDW22,3704.6570882421975,OUT045
DRD01,1162.998610061706,OUT027
NCZ18,5841.69769612864,OUT027
FDN49,666.7142108808767,OUT045
FDR22,1919.369786473976,OUT035
FDV08,134.04857844701328,OUT019
FDY39,3058.187179980987,OUT046
FDV36,2019.2946620539658,OUT049
FDO60,720.1791445225383,OUT045
FDU04,2975.7700891533623,OUT027
FDR20,1038.9125745051124,OUT027
FDW19,261.2139429242685,OUT019
FDU40,3062.706527369466,OUT049
FDK15,1535.4105676789723,OUT045
DRF15,2484.031163982065,OUT035
FDQ25,2848.9555808501887,OUT017
FDI48,131.50285831536618,OUT019
FDS49,1331.231459902639,OUT046
FDV22,2533.9174901760402,OUT046
NCV42,1579.0632355285259,OUT046
FDX26,3055.8772480758635,OUT046
FDI33,1505.5542710610246,OUT018
FDZ14,2016.4058878554322,OUT049
FDG10,983.1740841526598,OUT013
FDM38,742.834246366196,OUT018
FDG26,5841.69769612864,OUT027
FDH46,1560.0574097608335,OUT035
FDN13,1547.1571585032857,OUT018
FDU57,2477.083879366873,OUT035
NCI06,2973.306959925054,OUT046
FDM38,846.7924076513748,OUT045
NCG42,280.0968871188596,OUT010
FDL39,2977.605827813012,OUT045
FDT31,508.2003082195977,OUT019
FDV59,3645.2810358021775,OUT013
FDB49,1552.8231274519626,OUT035
FDD58,1560.0574097608335,OUT049
DRN59,739.2219438070966,OUT046
FDX48,2487.4499136327563,OUT049
FDQ11,4015.444937091449,OUT049
FDY12,844.988036486444,OUT049
FDQ11,4037.896819711073,OUT045
DRI11,1928.935201816239,OUT017
FDY32,4241.58939593648,OUT027
FDS51,1025.2132050755065,OUT045
FDR19,358.775815220582,OUT010
DRB13,3055.2844807995953,OUT018
FDS21,1052.7689313898745,OUT035
FDQ40,2848.9555808501887,OUT045
NCE55,2848.9555808501887,OUT013
FDX43,4259.9395248003375,OUT027
FDS12,2019.2946620539658,OUT049
DRK01,2814.645823123193,OUT027
FDN25,899.1060711392136,OUT017
FDB60,3062.706527369466,OUT046
FDQ13,1404.538176441243,OUT017
DRK13,3062.706527369466,OUT045
DRF25,660.7515813451153,OUT018
NCD42,131.50285831536618,OUT019
FDW25,1445.3675278436378,OUT045
NCV29,4840.33677104081,OUT027
NCK42,3607.6471889437635,OUT035
DRJ13,4230.101858296135,OUT027
DRD15,3805.7697817988205,OUT017
FDM27,2496.724320830672,OUT045
FDZ50,3055.2844807995953,OUT018
FDC04,3897.3582444313465,OUT046
FDF50,3062.706527369466,OUT049
FDP15,4047.079555424932,OUT045
FDK46,4086.3768337442675,OUT035
FDZ56,2740.5796975777976,OUT018
FDY60,2209.089964334416,OUT049
FDB10,3880.764300388228,OUT035
FDR57,2489.937131095645,OUT045
FDU58,3058.187179980987,OUT049
FDH02,1492.8065535619926,OUT046
FDP48,3055.8772480758635,OUT013
FDI46,4014.3282221149752,OUT035
FDW56,3062.706527369466,OUT013
NCM19,267.55724881788353,OUT010
FDS50,5841.69769612864,OUT027
FDK24,726.2637157262266,OUT013
FDO36,3009.522094115232,OUT017
FDK45,2920.9228017043865,OUT027
NCL05,682.9508729999844,OUT045
FDL32,1919.369786473976,OUT018
FDA28,2019.2946620539658,OUT049
FDY36,1141.9007713226194,OUT018
FDP32,2019.2946620539658,OUT018
FDL50,2019.2946620539658,OUT046
DRC24,2484.031163982065,OUT049
NCS18,1571.9206917469005,OUT017
FDD16,1143.4169449258616,OUT017
NCV18,1515.31649452598,OUT013
FDX07,3055.8772480758635,OUT046
NCZ05,2849.2585018078926,OUT027
NCI31,709.1352528176232,OUT013
FDK14,1406.8256401639458,OUT049
NCR06,667.6488837167949,OUT045
NCF54,2848.9555808501887,OUT049
DRG23,366.2212368252808,OUT010
FDD53,672.0901929362212,OUT046
NCM31,2993.664330974626,OUT027
FDT16,4080.2008672579163,OUT017
FDR40,1299.4726665694427,OUT035
DRG25,3058.187179980987,OUT017
FDT10,1027.1398039474834,OUT035
FDY32,2562.9603924229914,OUT013
FDN50,1527.4907554650106,OUT035
FDZ35,247.81103208772947,OUT019
NCP54,2019.2946620539658,OUT045
NCD07,1701.7163849616427,OUT035
FDS02,3059.8038281880745,OUT018
DRN59,740.0369477906613,OUT018
DRB24,2489.937131095645,OUT013
FDP37,2988.454331476776,OUT027
DRB01,3055.2844807995953,OUT018
FDR47,3062.706527369466,OUT046
NCM31,283.2437612938169,OUT010
NCF06,5841.69769612864,OUT027
NCV17,2987.530173880321,OUT027
FDS10,2934.3697636110037,OUT049
FDN52,1466.7893858425668,OUT035
FDZ48,1919.369786473976,OUT013
FDJ48,4008.049901459064,OUT049
DRB13,5318.435357456681,OUT027
FDV59,3651.923618126204,OUT017
FDL32,1691.2632028764158,OUT035
FDZ12,2044.707363632945,OUT035
NCR06,970.4470592091864,OUT027
FDP51,1999.8804351329218,OUT017
FDY22,2047.2930205053572,OUT013
FDZ38,2825.638573060039,OUT049
NCO54,922.2548751564353,OUT035
FDR23,2848.9555808501887,OUT035
FDM38,899.2079168488476,OUT049
FDS25,1799.7634770837178,OUT013
FDZ22,1492.903605606232,OUT013
FDZ20,572.6310689085122,OUT019
FDD45,229.30441993716383,OUT010
FDN03,3988.440142347259,OUT049
NCW30,4065.431452792533,OUT046
FDY24,1230.766841121393,OUT027
FDJ26,570.5972060138854,OUT019
FDM15,2484.031163982065,OUT049
NCW54,1231.6619096138486,OUT027
FDA23,1552.8231274519626,OUT045
FDA39,134.04857844701328,OUT019
FDZ12,2433.1907508811223,OUT017
NCB42,1928.935201816239,OUT046
FDL16,746.8940934618117,OUT046
FDO24,384.05763472095816,OUT019
NCP42,3062.706527369466,OUT046
FDR19,2469.664265690032,OUT018
DRL01,3808.4644425499305,OUT045
FDV37,3110.227753163679,OUT046
FDI41,366.11587361032304,OUT010
FDF58,1060.7158414167816,OUT049
NCF43,2044.707363632945,OUT018
FDN02,3384.104387445035,OUT049
NCP41,1571.9206917469005,OUT035
NCY17,1033.8590437360617,OUT027
FDL58,5841.69769612864,OUT027
NCA30,5182.774799362595,OUT027
FDE46,2479.720231720968,OUT018
FDY38,3812.4003878879184,OUT035
NCH29,2821.0823901357962,OUT027
FDO20,4022.4181951335067,OUT045
FDP44,1567.1913872193763,OUT018
FDM02,2704.128763571356,OUT027
FDJ14,2049.762001794753,OUT027
FDH04,208.3459476230472,OUT010
DRK23,4001.603789361872,OUT046
NCW05,1571.9206917469005,OUT046
FDF12,2469.664265690032,OUT049
FDL51,570.773812739428,OUT019
FDN03,3811.2421453181414,OUT018
DRJ37,2479.720231720968,OUT049
FDM12,497.72784408871115,OUT019
FDA16,3779.701833598846,OUT045
NCB07,3062.706527369466,OUT017
NCI17,235.23638924575292,OUT019
FDR51,2477.083879366873,OUT046
FDJ55,3787.240854138188,OUT045
NCZ17,709.1352528176232,OUT013
FDU25,1083.8821780356013,OUT013
NCG18,1567.1913872193763,OUT045
DRM11,4066.4267130163753,OUT017
FDH16,1517.7962803207984,OUT035
FDZ04,1028.3021291805533,OUT018
NCX53,2044.707363632945,OUT035
FDX38,1038.9125745051124,OUT027
FDX09,2856.904241520043,OUT046
NCW05,1571.9206917469005,OUT018
NCS41,3058.187179980987,OUT017
FDI26,2856.904241520043,OUT046
NCZ41,2988.454331476776,OUT027
NCK06,2019.2946620539658,OUT046
FDX23,2827.9531797294762,OUT027
NCA42,2530.2419706403184,OUT046
FDC20,891.9933670822356,OUT049
DRC49,2433.1907508811223,OUT018
FDX01,1932.02040639306,OUT013
FDC08,3792.001798358495,OUT045
FDC02,4061.75875437007,OUT017
FDK10,2961.194594317957,OUT045
DRC24,2487.4499136327563,OUT013
FDW16,230.81464898387821,OUT019
NCU06,3617.0107922159636,OUT018
DRA59,3058.187179980987,OUT045
FDR24,224.61838528258966,OUT019
DRL35,662.5780549705291,OUT018
FDA49,1519.5765491358584,OUT013
NCC55,668.4016524037304,OUT046
DRD24,295.74352193762246,OUT019
NCE55,2856.904241520043,OUT049
FDT33,2725.869530937971,OUT045
NCT53,2568.169250152012,OUT013
FDS26,4060.710673909829,OUT046
FDL22,1516.7262595368145,OUT018
FDP44,1567.1913872193763,OUT017
FDC52,2477.083879366873,OUT018
FDI53,382.51153997110737,OUT010
FDZ23,3058.187179980987,OUT046
NCT18,3055.8772480758635,OUT013
FDR13,1932.02040639306,OUT046
FDB09,275.13631674692317,OUT010
FDZ60,1576.6153016571989,OUT013
FDB11,3788.4272805362357,OUT046
FDC10,2003.0461232764555,OUT018
FDW56,3062.706527369466,OUT035
FDK14,2339.1408661161354,OUT027
DRE27,2822.006547732251,OUT027
FDA38,3882.6688571002455,OUT017
FDT11,3058.187179980987,OUT045
FDP15,4043.729485181653,OUT035
FDV27,1468.7908064362716,OUT035
FDS36,2898.0189259125677,OUT027
FDY40,1038.9125745051124,OUT027
NCF19,748.2416704497964,OUT049
FDF53,3055.8772480758635,OUT045
FDS14,4132.360411050229,OUT027
FDE56,1128.9132605802872,OUT046
FDZ19,2856.904241520043,OUT035
FDZ46,1701.7163849616427,OUT013
FDR16,3612.768389501736,OUT046
FDG29,662.5780549705291,OUT018
NCE30,3613.6109266093154,OUT017
FDZ40,871.2387331277957,OUT046
FDG58,2489.937131095645,OUT018
DRH03,1540.5769085152208,OUT013
FDZ47,1542.7826528175588,OUT045
FDV04,2530.2419706403184,OUT018
FDZ10,2019.2946620539658,OUT018
FDG46,1919.369786473976,OUT017
NCF07,1545.4877108782741,OUT045
FDY44,3062.706527369466,OUT035
FDB21,3892.922681255264,OUT013
FDS20,3055.8772480758635,OUT035
FDS49,1315.5168465614581,OUT049
FDX55,5841.69769612864,OUT027
NCQ02,3055.2844807995953,OUT018
FDR25,4066.3541599648406,OUT013
DRG39,910.8183194682947,OUT045
FDB46,3610.3956235959295,OUT046
NCC30,2958.2918951365655,OUT018
FDE58,1999.8804351329218,OUT035
FDC05,561.187655345818,OUT019
FDY15,2527.4900012966386,OUT046
FDG14,2477.083879366873,OUT046
FDL08,3892.13664727859,OUT049
FDQ47,709.1352528176232,OUT013
FDN12,1646.1629613541365,OUT035
FDW10,2859.1399632149923,OUT013
FDD02,1934.7672783173534,OUT035
FDX35,575.8552824581554,OUT010
FDT35,2746.1587437345115,OUT046
DRN47,438.4857796260674,OUT019
FDB11,574.219432051974,OUT010
FDN20,2713.16490977435,OUT045
FDB59,3114.2813010966306,OUT035
FDJ58,2848.9555808501887,OUT045
FDU60,2743.4823967591888,OUT046
FDS03,1066.6589482884522,OUT049
FDU40,509.06136639953985,OUT019
DRH15,742.7985484453811,OUT049
FDD04,3938.733965171094,OUT027
FDQ01,3998.0662146478653,OUT046
FDF28,2019.2946620539658,OUT035
FDD22,269.82052258976967,OUT010
FDY19,1934.7672783173534,OUT046
FDN33,1525.3906691730597,OUT035
FDV36,2019.2946620539658,OUT035
FDW01,370.3861466655279,OUT010
FDJ28,3062.706527369466,OUT049
FDB17,2961.194594317957,OUT035
FDM40,2038.9346748714077,OUT049
FDV46,2035.9454970751883,OUT045
FDQ44,1997.1214067141104,OUT049
NCD42,668.4016524037304,OUT046
DRH37,2562.9603924229914,OUT046
FDR10,2562.9603924229914,OUT018
NCD06,1033.8590437360617,OUT027
FDI53,2553.9347212700195,OUT046
FDG16,3636.7230829872506,OUT035
DRB25,1571.9206917469005,OUT046
